Year,Factory_Name,Producto,Unidad,Month,Quantity
2023,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Leche evaporada,Kilos,Agosto,0
2023,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Agosto,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,NESTLÉ CHILE S.A. (CANCURA) - Osorno (Los Lagos),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Agosto,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,PROLESUR S.A. - Temuco (La Araucanía),Volumen de leche recibida,Litros,Agosto,0
2023,PROLESUR S.A. - Temuco (La Araucanía),"Leche pasteurizada 3,0 % m.g.",Litros,Agosto,0
2023,PROLESUR S.A. - Temuco (La Araucanía),"Leche pasteurizada 2,5 % m.g.",Litros,Agosto,0
2023,PROLESUR S.A. - Temuco (La Araucanía),Leche pasteurizada descremada,Litros,Agosto,0
2023,PROLESUR S.A. - Temuco (La Araucanía),Leche esterilizada entera,Litros,Agosto,0
2023,PROLESUR S.A. - Temuco (La Araucanía),Leche esterilizada semidescremada,Litros,Agosto,0
2023,PROLESUR S.A. - Temuco (La Araucanía),Leche esterilizada descremada,Litros,Agosto,0
2023,PROLESUR S.A. - Temuco (La Araucanía),Leche esterilizada con sabor,Litros,Agosto,0
2023,PROLESUR S.A. - Temuco (La Araucanía),Leche en polvo,Leche en polvo,Agosto,Leche en polvo
2023,PROLESUR S.A. - Temuco (La Araucanía),Leche en polvo 28 % m.g.,Kilos,Agosto,0
2023,PROLESUR S.A. - Temuco (La Araucanía),Leche en polvo 26 % m.g.,Kilos,Agosto,0
2023,PROLESUR S.A. - Temuco (La Araucanía),Leche en polvo 18 % m.g.,Kilos,Agosto,0
2023,PROLESUR S.A. - Temuco (La Araucanía),Leche en polvo 20 % m.g.,Kilos,Agosto,0
2023,PROLESUR S.A. - Temuco (La Araucanía),Leche en polvo 12 % m.g.,Kilos,Agosto,0
2023,PROLESUR S.A. - Temuco (La Araucanía),Leche en polvo descremada,Kilos,Agosto,0
2023,PROLESUR S.A. - Temuco (La Araucanía),Total leche en polvo,Kilos,Agosto,0
2023,PROLESUR S.A. - Temuco (La Araucanía),Otros productos lácteos,Otros productos lácteos,Agosto,Otros productos lácteos
2023,PROLESUR S.A. - Temuco (La Araucanía),Yogur,Litros,Agosto,0
2023,PROLESUR S.A. - Temuco (La Araucanía),Leche cultivada,Litros,Agosto,0
2023,PROLESUR S.A. - Temuco (La Araucanía),Quesillos,Kilos,Agosto,0
2023,PROLESUR S.A. - Temuco (La Araucanía),Quesos,Kilos,Agosto,0
2023,PROLESUR S.A. - Temuco (La Araucanía),Crema,Kilos,Agosto,0
2023,PROLESUR S.A. - Temuco (La Araucanía),Mantequilla,Kilos,Agosto,0
2023,PROLESUR S.A. - Temuco (La Araucanía),Suero en polvo,Kilos,Agosto,0
2023,PROLESUR S.A. - Temuco (La Araucanía),Leche condensada,Kilos,Agosto,0
2023,PROLESUR S.A. - Temuco (La Araucanía),Manjar,Kilos,Agosto,0
2023,PROLESUR S.A. - Temuco (La Araucanía),Leche modificada,Kilos,Agosto,0
2023,PROLESUR S.A. - Temuco (La Araucanía),Leche evaporada,Kilos,Agosto,0
2023,PROLESUR S.A. - Temuco (La Araucanía),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Agosto,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,PROLESUR S.A. - Temuco (La Araucanía),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Agosto,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,PROLESUR S.A. - Los Lagos (Los Ríos),Volumen de leche recibida,Litros,Agosto,0
2023,PROLESUR S.A. - Los Lagos (Los Ríos),"Leche pasteurizada 3,0 % m.g.",Litros,Agosto,0
2023,PROLESUR S.A. - Los Lagos (Los Ríos),"Leche pasteurizada 2,5 % m.g.",Litros,Agosto,0
2023,PROLESUR S.A. - Los Lagos (Los Ríos),Leche pasteurizada descremada,Litros,Agosto,0
2023,PROLESUR S.A. - Los Lagos (Los Ríos),Leche esterilizada entera,Litros,Agosto,0
2023,PROLESUR S.A. - Los Lagos (Los Ríos),Leche esterilizada semidescremada,Litros,Agosto,0
2023,PROLESUR S.A. - Los Lagos (Los Ríos),Leche esterilizada descremada,Litros,Agosto,0
2023,PROLESUR S.A. - Los Lagos (Los Ríos),Leche esterilizada con sabor,Litros,Agosto,0
2023,PROLESUR S.A. - Los Lagos (Los Ríos),Leche en polvo,Leche en polvo,Agosto,Leche en polvo
2023,PROLESUR S.A. - Los Lagos (Los Ríos),Leche en polvo 28 % m.g.,Kilos,Agosto,0
2023,PROLESUR S.A. - Los Lagos (Los Ríos),Leche en polvo 26 % m.g.,Kilos,Agosto,0
2023,PROLESUR S.A. - Los Lagos (Los Ríos),Leche en polvo 18 % m.g.,Kilos,Agosto,0
2023,PROLESUR S.A. - Los Lagos (Los Ríos),Leche en polvo 20 % m.g.,Kilos,Agosto,0
2023,PROLESUR S.A. - Los Lagos (Los Ríos),Leche en polvo 12 % m.g.,Kilos,Agosto,0
2023,PROLESUR S.A. - Los Lagos (Los Ríos),Leche en polvo descremada,Kilos,Agosto,0
2023,PROLESUR S.A. - Los Lagos (Los Ríos),Total leche en polvo,Kilos,Agosto,0
2023,PROLESUR S.A. - Los Lagos (Los Ríos),Otros productos lácteos,Otros productos lácteos,Agosto,Otros productos lácteos
2023,PROLESUR S.A. - Los Lagos (Los Ríos),Yogur,Litros,Agosto,0
2023,PROLESUR S.A. - Los Lagos (Los Ríos),Leche cultivada,Litros,Agosto,0
2023,PROLESUR S.A. - Los Lagos (Los Ríos),Quesillos,Kilos,Agosto,0
2023,PROLESUR S.A. - Los Lagos (Los Ríos),Quesos,Kilos,Agosto,0
2023,PROLESUR S.A. - Los Lagos (Los Ríos),Crema,Kilos,Agosto,0
2023,PROLESUR S.A. - Los Lagos (Los Ríos),Mantequilla,Kilos,Agosto,0
2023,PROLESUR S.A. - Los Lagos (Los Ríos),Suero en polvo,Kilos,Agosto,0
2023,PROLESUR S.A. - Los Lagos (Los Ríos),Leche condensada,Kilos,Agosto,0
2023,PROLESUR S.A. - Los Lagos (Los Ríos),Manjar,Kilos,Agosto,0
2023,PROLESUR S.A. - Los Lagos (Los Ríos),Leche modificada,Kilos,Agosto,0
2023,PROLESUR S.A. - Los Lagos (Los Ríos),Leche evaporada,Kilos,Agosto,0
2023,PROLESUR S.A. - Los Lagos (Los Ríos),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Agosto,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,PROLESUR S.A. - Los Lagos (Los Ríos),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Agosto,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,PROLESUR S.A. - Osorno (Los Lagos),Volumen de leche recibida,Litros,Agosto,0
2023,PROLESUR S.A. - Osorno (Los Lagos),"Leche pasteurizada 3,0 % m.g.",Litros,Agosto,0
2023,PROLESUR S.A. - Osorno (Los Lagos),"Leche pasteurizada 2,5 % m.g.",Litros,Agosto,0
2023,PROLESUR S.A. - Osorno (Los Lagos),Leche pasteurizada descremada,Litros,Agosto,0
2023,PROLESUR S.A. - Osorno (Los Lagos),Leche esterilizada entera,Litros,Agosto,0
2023,PROLESUR S.A. - Osorno (Los Lagos),Leche esterilizada semidescremada,Litros,Agosto,0
2023,PROLESUR S.A. - Osorno (Los Lagos),Leche esterilizada descremada,Litros,Agosto,0
2023,PROLESUR S.A. - Osorno (Los Lagos),Leche esterilizada con sabor,Litros,Agosto,0
2023,PROLESUR S.A. - Osorno (Los Lagos),Leche en polvo,Leche en polvo,Agosto,Leche en polvo
2023,PROLESUR S.A. - Osorno (Los Lagos),Leche en polvo 28 % m.g.,Kilos,Agosto,0
2023,PROLESUR S.A. - Osorno (Los Lagos),Leche en polvo 26 % m.g.,Kilos,Agosto,0
2023,PROLESUR S.A. - Osorno (Los Lagos),Leche en polvo 18 % m.g.,Kilos,Agosto,0
2023,PROLESUR S.A. - Osorno (Los Lagos),Leche en polvo 20 % m.g.,Kilos,Agosto,0
2023,PROLESUR S.A. - Osorno (Los Lagos),Leche en polvo 12 % m.g.,Kilos,Agosto,0
2023,PROLESUR S.A. - Osorno (Los Lagos),Leche en polvo descremada,Kilos,Agosto,0
2023,PROLESUR S.A. - Osorno (Los Lagos),Total leche en polvo,Kilos,Agosto,0
2023,PROLESUR S.A. - Osorno (Los Lagos),Otros productos lácteos,Otros productos lácteos,Agosto,Otros productos lácteos
2023,PROLESUR S.A. - Osorno (Los Lagos),Yogur,Litros,Agosto,0
2023,PROLESUR S.A. - Osorno (Los Lagos),Leche cultivada,Litros,Agosto,0
2023,PROLESUR S.A. - Osorno (Los Lagos),Quesillos,Kilos,Agosto,0
2023,PROLESUR S.A. - Osorno (Los Lagos),Quesos,Kilos,Agosto,0
2023,PROLESUR S.A. - Osorno (Los Lagos),Crema,Kilos,Agosto,0
2023,PROLESUR S.A. - Osorno (Los Lagos),Mantequilla,Kilos,Agosto,0
2023,PROLESUR S.A. - Osorno (Los Lagos),Suero en polvo,Kilos,Agosto,0
2023,PROLESUR S.A. - Osorno (Los Lagos),Leche condensada,Kilos,Agosto,0
2023,PROLESUR S.A. - Osorno (Los Lagos),Manjar,Kilos,Agosto,0
2023,PROLESUR S.A. - Osorno (Los Lagos),Leche modificada,Kilos,Agosto,0
2023,PROLESUR S.A. - Osorno (Los Lagos),Leche evaporada,Kilos,Agosto,0
2023,PROLESUR S.A. - Osorno (Los Lagos),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Agosto,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,PROLESUR S.A. - Osorno (Los Lagos),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Agosto,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Volumen de leche recibida,Litros,Agosto,0
2023,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),"Leche pasteurizada 3,0 % m.g.",Litros,Agosto,0
2023,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),"Leche pasteurizada 2,5 % m.g.",Litros,Agosto,0
2023,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Leche pasteurizada descremada,Litros,Agosto,0
2023,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Leche esterilizada entera,Litros,Agosto,0
2023,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Leche esterilizada semidescremada,Litros,Agosto,0
2023,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Leche esterilizada descremada,Litros,Agosto,0
2023,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Leche esterilizada con sabor,Litros,Agosto,0
2023,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Leche en polvo,Leche en polvo,Agosto,Leche en polvo
2023,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Leche en polvo 28 % m.g.,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Leche en polvo 26 % m.g.,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Leche en polvo 18 % m.g.,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Leche en polvo 20 % m.g.,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Leche en polvo 12 % m.g.,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Leche en polvo descremada,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Total leche en polvo,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Otros productos lácteos,Otros productos lácteos,Agosto,Otros productos lácteos
2023,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Yogur,Litros,Agosto,0
2023,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Leche cultivada,Litros,Agosto,0
2023,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Quesillos,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Quesos,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Crema,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Mantequilla,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Suero en polvo,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Leche condensada,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Manjar,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Leche modificada,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Leche evaporada,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Agosto,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,QUILLAYES - PETEROA - Calera de Tango (Metropolitana),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Agosto,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,QUILLAYES - PETEROA - Victoria (La Araucanía),Volumen de leche recibida,Litros,Agosto,0
2023,QUILLAYES - PETEROA - Victoria (La Araucanía),"Leche pasteurizada 3,0 % m.g.",Litros,Agosto,0
2023,QUILLAYES - PETEROA - Victoria (La Araucanía),"Leche pasteurizada 2,5 % m.g.",Litros,Agosto,0
2023,QUILLAYES - PETEROA - Victoria (La Araucanía),Leche pasteurizada descremada,Litros,Agosto,0
2023,QUILLAYES - PETEROA - Victoria (La Araucanía),Leche esterilizada entera,Litros,Agosto,0
2023,QUILLAYES - PETEROA - Victoria (La Araucanía),Leche esterilizada semidescremada,Litros,Agosto,0
2023,QUILLAYES - PETEROA - Victoria (La Araucanía),Leche esterilizada descremada,Litros,Agosto,0
2023,QUILLAYES - PETEROA - Victoria (La Araucanía),Leche esterilizada con sabor,Litros,Agosto,0
2023,QUILLAYES - PETEROA - Victoria (La Araucanía),Leche en polvo,Leche en polvo,Agosto,Leche en polvo
2023,QUILLAYES - PETEROA - Victoria (La Araucanía),Leche en polvo 28 % m.g.,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Victoria (La Araucanía),Leche en polvo 26 % m.g.,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Victoria (La Araucanía),Leche en polvo 18 % m.g.,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Victoria (La Araucanía),Leche en polvo 20 % m.g.,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Victoria (La Araucanía),Leche en polvo 12 % m.g.,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Victoria (La Araucanía),Leche en polvo descremada,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Victoria (La Araucanía),Total leche en polvo,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Victoria (La Araucanía),Otros productos lácteos,Otros productos lácteos,Agosto,Otros productos lácteos
2023,QUILLAYES - PETEROA - Victoria (La Araucanía),Yogur,Litros,Agosto,0
2023,QUILLAYES - PETEROA - Victoria (La Araucanía),Leche cultivada,Litros,Agosto,0
2023,QUILLAYES - PETEROA - Victoria (La Araucanía),Quesillos,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Victoria (La Araucanía),Quesos,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Victoria (La Araucanía),Crema,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Victoria (La Araucanía),Mantequilla,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Victoria (La Araucanía),Suero en polvo,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Victoria (La Araucanía),Leche condensada,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Victoria (La Araucanía),Manjar,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Victoria (La Araucanía),Leche modificada,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Victoria (La Araucanía),Leche evaporada,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Victoria (La Araucanía),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Agosto,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,QUILLAYES - PETEROA - Victoria (La Araucanía),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Agosto,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,QUILLAYES - PETEROA - Futrono (Los Ríos),Volumen de leche recibida,Litros,Agosto,0
2023,QUILLAYES - PETEROA - Futrono (Los Ríos),"Leche pasteurizada 3,0 % m.g.",Litros,Agosto,0
2023,QUILLAYES - PETEROA - Futrono (Los Ríos),"Leche pasteurizada 2,5 % m.g.",Litros,Agosto,0
2023,QUILLAYES - PETEROA - Futrono (Los Ríos),Leche pasteurizada descremada,Litros,Agosto,0
2023,QUILLAYES - PETEROA - Futrono (Los Ríos),Leche esterilizada entera,Litros,Agosto,0
2023,QUILLAYES - PETEROA - Futrono (Los Ríos),Leche esterilizada semidescremada,Litros,Agosto,0
2023,QUILLAYES - PETEROA - Futrono (Los Ríos),Leche esterilizada descremada,Litros,Agosto,0
2023,QUILLAYES - PETEROA - Futrono (Los Ríos),Leche esterilizada con sabor,Litros,Agosto,0
2023,QUILLAYES - PETEROA - Futrono (Los Ríos),Leche en polvo,Leche en polvo,Agosto,Leche en polvo
2023,QUILLAYES - PETEROA - Futrono (Los Ríos),Leche en polvo 28 % m.g.,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Futrono (Los Ríos),Leche en polvo 26 % m.g.,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Futrono (Los Ríos),Leche en polvo 18 % m.g.,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Futrono (Los Ríos),Leche en polvo 20 % m.g.,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Futrono (Los Ríos),Leche en polvo 12 % m.g.,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Futrono (Los Ríos),Leche en polvo descremada,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Futrono (Los Ríos),Total leche en polvo,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Futrono (Los Ríos),Otros productos lácteos,Otros productos lácteos,Agosto,Otros productos lácteos
2023,QUILLAYES - PETEROA - Futrono (Los Ríos),Yogur,Litros,Agosto,0
2023,QUILLAYES - PETEROA - Futrono (Los Ríos),Leche cultivada,Litros,Agosto,0
2023,QUILLAYES - PETEROA - Futrono (Los Ríos),Quesillos,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Futrono (Los Ríos),Quesos,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Futrono (Los Ríos),Crema,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Futrono (Los Ríos),Mantequilla,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Futrono (Los Ríos),Suero en polvo,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Futrono (Los Ríos),Leche condensada,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Futrono (Los Ríos),Manjar,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Futrono (Los Ríos),Leche modificada,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Futrono (Los Ríos),Leche evaporada,Kilos,Agosto,0
2023,QUILLAYES - PETEROA - Futrono (Los Ríos),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Agosto,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,QUILLAYES - PETEROA - Futrono (Los Ríos),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Agosto,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,SOPROLE - San Bernardo (Metropolitana),Volumen de leche recibida,Litros,Agosto,0
2023,SOPROLE - San Bernardo (Metropolitana),"Leche pasteurizada 3,0 % m.g.",Litros,Agosto,0
2023,SOPROLE - San Bernardo (Metropolitana),"Leche pasteurizada 2,5 % m.g.",Litros,Agosto,0
2023,SOPROLE - San Bernardo (Metropolitana),Leche pasteurizada descremada,Litros,Agosto,0
2023,SOPROLE - San Bernardo (Metropolitana),Leche esterilizada entera,Litros,Agosto,0
2023,SOPROLE - San Bernardo (Metropolitana),Leche esterilizada semidescremada,Litros,Agosto,0
2023,SOPROLE - San Bernardo (Metropolitana),Leche esterilizada descremada,Litros,Agosto,0
2023,SOPROLE - San Bernardo (Metropolitana),Leche esterilizada con sabor,Litros,Agosto,0
2023,SOPROLE - San Bernardo (Metropolitana),Leche en polvo,Leche en polvo,Agosto,Leche en polvo
2023,SOPROLE - San Bernardo (Metropolitana),Leche en polvo 28 % m.g.,Kilos,Agosto,0
2023,SOPROLE - San Bernardo (Metropolitana),Leche en polvo 26 % m.g.,Kilos,Agosto,0
2023,SOPROLE - San Bernardo (Metropolitana),Leche en polvo 18 % m.g.,Kilos,Agosto,0
2023,SOPROLE - San Bernardo (Metropolitana),Leche en polvo 20 % m.g.,Kilos,Agosto,0
2023,SOPROLE - San Bernardo (Metropolitana),Leche en polvo 12 % m.g.,Kilos,Agosto,0
2023,SOPROLE - San Bernardo (Metropolitana),Leche en polvo descremada,Kilos,Agosto,0
2023,SOPROLE - San Bernardo (Metropolitana),Total leche en polvo,Kilos,Agosto,0
2023,SOPROLE - San Bernardo (Metropolitana),Otros productos lácteos,Otros productos lácteos,Agosto,Otros productos lácteos
2023,SOPROLE - San Bernardo (Metropolitana),Yogur,Litros,Agosto,0
2023,SOPROLE - San Bernardo (Metropolitana),Leche cultivada,Litros,Agosto,0
2023,SOPROLE - San Bernardo (Metropolitana),Quesillos,Kilos,Agosto,0
2023,SOPROLE - San Bernardo (Metropolitana),Quesos,Kilos,Agosto,0
2023,SOPROLE - San Bernardo (Metropolitana),Crema,Kilos,Agosto,0
2023,SOPROLE - San Bernardo (Metropolitana),Mantequilla,Kilos,Agosto,0
2023,SOPROLE - San Bernardo (Metropolitana),Suero en polvo,Kilos,Agosto,0
2023,SOPROLE - San Bernardo (Metropolitana),Leche condensada,Kilos,Agosto,0
2023,SOPROLE - San Bernardo (Metropolitana),Manjar,Kilos,Agosto,0
2023,SOPROLE - San Bernardo (Metropolitana),Leche modificada,Kilos,Agosto,0
2023,SOPROLE - San Bernardo (Metropolitana),Leche evaporada,Kilos,Agosto,0
2023,SOPROLE - San Bernardo (Metropolitana),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Agosto,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,SOPROLE - San Bernardo (Metropolitana),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Agosto,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,SOPROLE - Los Angeles (Biobío),Volumen de leche recibida,Litros,Agosto,0
2023,SOPROLE - Los Angeles (Biobío),"Leche pasteurizada 3,0 % m.g.",Litros,Agosto,0
2023,SOPROLE - Los Angeles (Biobío),"Leche pasteurizada 2,5 % m.g.",Litros,Agosto,0
2023,SOPROLE - Los Angeles (Biobío),Leche pasteurizada descremada,Litros,Agosto,0
2023,SOPROLE - Los Angeles (Biobío),Leche esterilizada entera,Litros,Agosto,0
2023,SOPROLE - Los Angeles (Biobío),Leche esterilizada semidescremada,Litros,Agosto,0
2023,SOPROLE - Los Angeles (Biobío),Leche esterilizada descremada,Litros,Agosto,0
2023,SOPROLE - Los Angeles (Biobío),Leche esterilizada con sabor,Litros,Agosto,0
2023,SOPROLE - Los Angeles (Biobío),Leche en polvo,Leche en polvo,Agosto,Leche en polvo
2023,SOPROLE - Los Angeles (Biobío),Leche en polvo 28 % m.g.,Kilos,Agosto,0
2023,SOPROLE - Los Angeles (Biobío),Leche en polvo 26 % m.g.,Kilos,Agosto,0
2023,SOPROLE - Los Angeles (Biobío),Leche en polvo 18 % m.g.,Kilos,Agosto,0
2023,SOPROLE - Los Angeles (Biobío),Leche en polvo 20 % m.g.,Kilos,Agosto,0
2023,SOPROLE - Los Angeles (Biobío),Leche en polvo 12 % m.g.,Kilos,Agosto,0
2023,SOPROLE - Los Angeles (Biobío),Leche en polvo descremada,Kilos,Agosto,0
2023,SOPROLE - Los Angeles (Biobío),Total leche en polvo,Kilos,Agosto,0
2023,SOPROLE - Los Angeles (Biobío),Otros productos lácteos,Otros productos lácteos,Agosto,Otros productos lácteos
2023,SOPROLE - Los Angeles (Biobío),Yogur,Litros,Agosto,0
2023,SOPROLE - Los Angeles (Biobío),Leche cultivada,Litros,Agosto,0
2023,SOPROLE - Los Angeles (Biobío),Quesillos,Kilos,Agosto,0
2023,SOPROLE - Los Angeles (Biobío),Quesos,Kilos,Agosto,0
2023,SOPROLE - Los Angeles (Biobío),Crema,Kilos,Agosto,0
2023,SOPROLE - Los Angeles (Biobío),Mantequilla,Kilos,Agosto,0
2023,SOPROLE - Los Angeles (Biobío),Suero en polvo,Kilos,Agosto,0
2023,SOPROLE - Los Angeles (Biobío),Leche condensada,Kilos,Agosto,0
2023,SOPROLE - Los Angeles (Biobío),Manjar,Kilos,Agosto,0
2023,SOPROLE - Los Angeles (Biobío),Leche modificada,Kilos,Agosto,0
2023,SOPROLE - Los Angeles (Biobío),Leche evaporada,Kilos,Agosto,0
2023,SOPROLE - Los Angeles (Biobío),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Agosto,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,SOPROLE - Los Angeles (Biobío),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Agosto,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
